row,case_name,coefficient,diagnostic_status,gate_role,hull,speed_case,fn_l,speed_mps,omega_e_sqrt_l_over_g,omega_rad_s,reference_value,normalization_scale,station_local_index,active_station_index,solve_order_rank,x_m,x_from_bow_m,trapezoid_weight_m,inner_free_surface_y_min_m,inner_free_surface_y_max_m,inner_free_surface_panel_length_min_m,inner_free_surface_panel_length_max_m,selected_mode,selected_generalized_row,lever_arm_m,a1_coordinate_convention_name,a1_coordinate_convention_status,a1_convention_audit_status,a1_radiation_lever_arm_m,a1_moment_lever_arm_m,a1_heave_n3_to_force_row_relative_residual,a1_pitch_n5_to_moment_row_relative_residual,a1_pitch_m5_forward_to_stokes_relative_residual,a1_pitch_m5_to_n5_norm_ratio,a1_heave_force_row_norm,a1_pitch_moment_row_norm,a1_pitch_m5_norm,a1_pitch_n5_norm,body_condition_norm,body_condition_max_abs,pitch_body_condition_oscillation_norm,pitch_body_condition_oscillation_max_abs,pitch_body_condition_forward_speed_norm,pitch_body_condition_forward_speed_max_abs,pitch_body_condition_forward_to_oscillation_norm_ratio,complex_force_density_real,complex_force_density_imag,station_weighted_force_real,station_weighted_force_imag,station_weighted_normalized_contribution,station_weighted_time_derivative_normalized_contribution,station_weighted_forward_speed_normalized_contribution,station_weighted_stokes_body_forward_speed_normalized_contribution,station_weighted_forward_minus_stokes_body_normalized_contribution,cumulative_body_integral_value,cumulative_time_derivative_value,cumulative_forward_speed_value,cumulative_stokes_body_forward_speed_value,cumulative_forward_minus_stokes_body_value,cumulative_time_plus_stokes_body_forward_value,end_term_value,cumulative_with_end_term_value,cumulative_stokes_with_end_term_value,body_potential_norm,body_potential_max_abs,control_potential_norm,control_potential_max_abs,control_normal_derivative_norm,control_normal_derivative_max_abs,body_potential_x_gradient_norm,pressure_norm,pressure_max_abs,pressure_time_derivative_norm,pressure_time_derivative_max_abs,pressure_forward_speed_norm,pressure_forward_speed_max_abs,inner_free_surface_normal_derivative_norm,inner_free_surface_normal_derivative_max_abs,outer_history_rhs_norm_before_solve,outer_history_rhs_max_abs_before_solve,free_surface_update_kind,free_surface_potential_norm_before_solve,free_surface_elevation_norm_before_solve,free_surface_potential_norm_after_update,free_surface_elevation_norm_after_update,free_surface_potential_growth_ratio,free_surface_elevation_growth_ratio,station_condition_number,station_residual,solver_status,station_count,body_panels_per_section,free_surface_inner_panels,free_surface_outer_panels,control_surface_radius_beams,history_steps,history_quadrature_count,history_k_max,include_end_term,end_station,end_term_scale,pitch_radiation_sign,pitch_radiation_lever_sign,pitch_forward_speed_sign,pitch_moment_sign,time_step_scale,free_surface_velocity_scale,history_rhs_scale,history_convolution_rule,history_potential_kernel_scale,history_normal_derivative_kernel_scale,control_image_scale,control_potential_kernel_scale,control_normal_derivative_kernel_scale,control_diagonal_sign,pressure_gradient_scheme,pressure_gradient_scale,clip_inner_free_surface_to_waterline,two_zone_inner_free_surface,use_free_surface_marching,a1_recommended_control_radius_beams,a1_min_inner_free_surface_panels,a1_min_outer_or_control_panels,a1_min_station_count_for_fn,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_grid_recommendation_status,a1_grid_recommendation_note
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,30,31,8,2.3249999999999997,0.6750000000000003,0.07499999999999996,-0.866859375,0.866859375,0.06628124999999996,0.06628125000000007,pitch,heave_force,-0.8249999999999997,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.8249999999999997,-0.8249999999999997,3.8144795372283264e-17,0.0,0.0,1.2121212121212124,1.4552745843694652,1.2006015321048085,1.4552745843694652,1.2006015321048085,4.53550522255569,2.177411230661241,3.2560409837720434,1.5631643791964502,3.1573730751728917,1.515795761645043,0.9696969696969701,-871.5926022964463,-259.80867438976236,-65.36944517223344,-19.485650579232164,-0.03705553919838687,-0.020671815953827218,-0.01638372324455965,0.0,-0.01638372324455965,-0.30217384387479945,0.08385272359225289,-0.3860265674670523,0.0,-0.3860265674670523,0.08385272359225289,0.0,-0.30217384387479945,0.08385272359225289,2.9763500150938507,1.203893360761639,0.005056983122687294,0.0021536459759863283,0.047821911412346346,0.01699605602592625,2.70996851265432,12059.077775981768,4617.455069786446,8273.68223873703,3346.592660726741,6026.5541987951065,2478.185034450418,1.880525690944815,0.8169002258589465,0.003967219552958162,0.0017408590902618984,advance_eq19_20,0.44420220221338175,0.36306381734133486,0.5766558342988967,0.4048981537993886,1.2981831954581082,1.115225848624632,103.73019523740956,7.045915235161061e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,31,32,7,2.4,0.6000000000000001,0.07500000000000018,-0.8664999999999999,0.8664999999999998,0.06699999999999995,0.06700000000000006,pitch,heave_force,-0.8999999999999999,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.8999999999999999,-0.8999999999999999,0.0,0.0,0.0,1.1111111111111114,1.3717501880866574,1.2345751692779914,1.3717501880866574,1.2345751692779914,4.479711018518876,2.179251122584944,3.3481777602508767,1.628792596771813,2.9761580091118907,1.4478156415749452,0.888888888888889,-771.9799505955034,-178.37518675145316,-57.89849629466289,-13.378139006359019,-0.0328205324876438,-0.018368646399854784,-0.014451886087789011,0.0,-0.014451886087789011,-0.3371118797178148,0.06433249241541186,-0.4014443721332266,0.0,-0.4014443721332266,0.06433249241541186,0.0,-0.3371118797178148,0.06433249241541186,2.796246390830143,1.1560236542937414,0.00500345383025026,0.0020226346678979094,0.048197157746421894,0.016379863592534752,2.753448482595109,11473.624986771916,4386.626089633755,7773.028703485459,3213.524057179282,6123.246981086327,2566.044688903952,1.9630419736142573,0.9884550374977478,0.0036772313636798067,0.0016058399847872153,advance_eq19_20,0.3482808466664384,0.328623756798113,0.47390603023158656,0.3796666203424816,1.3607008101868552,1.1553231088394085,102.63663006147284,7.237505667436081e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,32,33,6,2.475,0.5249999999999999,0.07499999999999996,-0.866109375,0.866109375,0.06778124999999988,0.06778125000000013,pitch,heave_force,-0.9750000000000001,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.9750000000000001,-0.9750000000000001,0.0,0.0,0.0,1.0256410256410253,1.2737371673130151,1.2418937381301898,1.2737371673130151,1.2418937381301898,4.3566702802991895,2.150454095799517,3.368025777672226,1.662458795907824,2.7635083303977237,1.364068755616676,0.8205128205128205,-661.5748039773357,-123.12866086793355,-49.618110298300145,-9.23464956509501,-0.02812668558321382,-0.015961671711518695,-0.012165013871695125,0.0,-0.012165013871695125,-0.3675854887532437,0.0471673333597251,-0.41475282211296866,0.0,-0.41475282211296866,0.0471673333597251,0.0,-0.3675854887532437,0.0471673333597251,2.6142013997674654,1.1108627930508514,0.004687407855709845,0.001739291499210805,0.045673031973007365,0.014842313942676454,2.740838370040249,10858.79910568984,4133.005859285439,7266.978540847304,3087.9855238560813,6095.204025454222,2619.660190711609,2.071490806792606,1.0374361945421857,0.0033202817941602593,0.0014388993290180574,advance_eq19_20,0.2604118617882218,0.2890846471609625,0.3772930789482693,0.3497184934608122,1.4488321551769419,1.2097442631261173,101.4760582021312,4.3986648339825553e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,33,34,5,2.55,0.4500000000000002,0.07499999999999996,-0.8656874999999999,0.8656874999999999,0.06862499999999994,0.06862500000000005,pitch,heave_force,-1.0499999999999998,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-1.0499999999999998,-1.0499999999999998,0.0,1.6128392137595694e-17,6.773924697790189e-17,0.9523809523809526,1.1589237618746895,1.2168699499684237,1.1589237618746895,1.2168699499684237,4.1488929601077675,2.0802543528612243,3.3001610634892464,1.6547002980014962,2.5144084293251407,1.2607240365725687,0.7619047619047621,-535.4665415472148,-108.51889638198706,-40.159990616041085,-8.138917228649024,-0.022765224678879047,-0.013560943445079146,-0.0092042812337999,0.0,-0.0092042812337999,-0.39303144388429,0.03240602578142623,-0.4254374696657162,0.0,-0.4254374696657162,0.03240602578142623,0.0,-0.39303144388429,0.03240602578142623,2.4411727952221067,1.0754000973102753,0.004309478602596371,0.0013814825016681687,0.041610699431382056,0.013282430190883574,2.591479204279028,10137.331026031781,3852.730511611654,6785.99220356827,2989.4060307189843,5763.0521560344605,2592.838101587772,2.223479517209003,1.1328671883162933,0.0033839266315128843,0.0014497802487300256,advance_eq19_20,0.181009764246672,0.2433492050193594,0.28689169801753966,0.31432604602137615,1.584951503646933,1.291666623675102,100.2548122089833,5.433034385828004e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,34,35,4,2.625,0.375,0.07499999999999996,-0.8652343749999999,0.8652343749999999,0.06953124999999993,0.06953125000000009,pitch,heave_force,-1.125,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-1.125,-1.125,0.0,4.815174093752815e-17,0.0,0.8888888888888888,1.024744787585428,1.1528378860336066,1.024744787585428,1.1528378860336066,3.8364134797471623,1.9554186809608778,3.1265055925672955,1.593578865810279,2.2232928658256323,1.1332116379095318,0.7111111111111111,-367.05868784980356,-187.3505631485903,-27.52940158873525,-14.051292236144265,-0.015605407342707895,-0.011334368423978454,-0.004271038918729442,0.0,-0.004271038918729442,-0.4122167598950836,0.019958369846897396,-0.43217512974198086,0.0,-0.43217512974198086,0.019958369846897396,0.0,-0.4122167598950836,0.019958369846897396,2.30631999943968,1.0684473202148468,0.004420539595168939,0.001645712244310064,0.038052506560219426,0.012696697293640471,2.3000143735019436,9398.64088466455,3989.4423810284425,6411.127293308744,2970.078643794524,5114.87908999382,2325.7919752655853,2.4313311735772185,1.504319683993409,0.005799307579510723,0.0024450948887866377,advance_eq19_20,0.11113758171742048,0.18915753381051784,0.20286696482277783,0.2710237275598285,1.8253678160695397,1.4327937254210417,98.98004886155589,5.397189383900568e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,35,36,3,2.6999999999999997,0.30000000000000027,0.07499999999999996,-0.8647499999999999,0.8647499999999999,0.0704999999999999,0.07050000000000001,pitch,heave_force,-1.1999999999999997,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-1.1999999999999997,-1.1999999999999997,0.0,7.532037856526552e-17,0.0,0.8333333333333335,0.8685633338278662,1.0422760005934393,0.8685633338278662,1.0422760005934393,3.397223571452287,1.7603605791087664,2.8266608725583358,1.4647085379881861,1.8844405817055576,0.9764723586587909,0.6666666666666669,101.63605576970133,-805.1374855329536,7.622704182727595,-60.38531141497149,0.004321031223326799,-0.009686289595888029,0.01400732081921483,0.0,0.01400732081921483,-0.41785894795477413,0.009448040836964185,-0.42730698879173823,0.0,-0.42730698879173823,0.009448040836964185,0.0,-0.41785894795477413,0.009448040836964185,2.3198417853713256,1.1612114561321432,0.004454716825200838,0.002057660911118962,0.043531884908802006,0.015356572492848818,8.897613088194674,21424.083603859493,14148.139371041636,6448.7152649959835,3227.945151375462,19786.926403581376,13513.86177047623,2.6908472779869315,1.8305556060951444,0.00047635619704809333,0.00022317374673216627,advance_eq19_20,0.05343648484185685,0.12291582386586873,0.126469858181422,0.21567205716758062,2.3667323656431467,1.7546321570681709,97.66111149943443,7.263514264252203e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,36,37,2,2.775,0.2250000000000001,0.07500000000000018,-0.8642343749999999,0.8642343749999999,0.07153124999999994,0.07153125000000005,pitch,heave_force,-1.275,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-1.275,-1.275,0.0,3.1637830062610156e-17,1.0084558332456988e-17,0.7843137254901961,0.6880711752714554,0.8772907484711057,0.6880711752714554,0.8772907484711057,2.808784037500393,1.4782610260522724,2.379219545637402,1.2521815418274482,1.49284363647837,0.7856825360485951,0.6274509803921569,-1152.2715025318703,1220.8915827483765,-86.42036268989048,91.56686870612846,-0.04898853170248858,-0.011351359123946898,-0.03763717257854168,0.0,-0.03763717257854168,-0.440192698194355,-0.0010707835229532949,-0.4391219146714016,0.0,-0.4391219146714016,-0.0010707835229532949,0.0,-0.440192698194355,-0.0010707835229532949,3.4438952755168,1.9772008830508174,0.011126108779935263,0.0057150788148080875,0.09685806665590412,0.03679591557909351,23.07728646875988,52279.96570583795,32642.801218360837,9573.368397068465,5496.239268081142,51320.344504254674,32167.025814747594,3.3688690076165857,2.3755036895973727,0.003956258840799363,0.0016388387162935988,advance_eq19_20,0.013573482482118622,0.03064982316601629,0.061288736405791154,0.14260278193852186,4.515328802798504,4.6526461561003725,96.3146992237131,6.865615636635268e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,37,38,1,2.85,0.1499999999999999,0.07499999999999996,-0.8636874999999999,0.8636874999999999,0.07262499999999994,0.07262500000000005,pitch,heave_force,-1.35,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-1.35,-1.35,2.879106377524537e-17,1.5080264024481747e-17,0.0,0.7407407407407406,0.4820171952016103,0.650723213522174,0.4820171952016103,0.650723213522174,2.051358760154259,1.0939953281622448,1.7647665738070057,0.9411549186533194,1.0457875992930403,0.5577214332760411,0.5925925925925926,-398.40013057583326,736.2399959866042,-29.880009793187476,55.21799969899528,-0.016937880858899333,0.0024837636873333985,-0.01942164454623273,0.0,-0.01942164454623273,-0.473155904475049,-0.00550458124126004,-0.46765132323378883,0.0,-0.46765132323378883,-0.00550458124126004,0.0,-0.473155904475049,-0.00550458124126004,1.4322135341353304,1.0091236506415464,0.012135893198767405,0.006338434019683901,0.08822445133061761,0.03537563298150372,19.97339276698418,44513.25057355884,31178.440974890767,3981.2789555534277,2805.1702194505397,44417.761122306685,31112.840214142587,0.6708003811281759,0.27559739916633236,0.000401554652763658,0.00016295840803704485,advance_eq19_20,0.0044184454098644185,0.013033723727787267,0.015038579612258024,0.032908146145175524,3.4035906789033947,2.5248460710439145,94.99248929002074,5.427141986451913e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,38,39,0,2.925,0.07500000000000018,0.03749999999999987,-0.8631093749999998,0.8631093749999998,0.07378124999999991,0.07378125000000002,pitch,heave_force,-1.4249999999999998,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-1.4249999999999998,-1.4249999999999998,6.174689857970637e-17,1.0962011955833721e-16,0.0,0.7017543859649125,0.25128125970192233,0.3580757950752393,0.25128125970192233,0.35807579507523923,1.1136725753985108,0.5994063852498742,0.9711044279759912,0.5226726487944134,0.5451814332496795,0.2934302589723024,0.5614035087719301,915.1251129473937,-1599.2219772863666,34.317191735527146,-59.970824148238535,0.019453156443104268,-0.000568670766354187,0.020021827209458453,0.0,0.020021827209458453,-0.46217168846139434,-0.004831370163947532,-0.45734031829744665,0.0,-0.45734031829744665,-0.004831370163947532,0.0,-0.46217168846139434,-0.004831370163947532,1.65790328300584,0.9666532910825477,0.0018833720719516642,0.0010098878242742581,0.01043859296252592,0.004723054311447158,70.21411167344495,156184.91062045575,83761.24366607494,4608.6531747230365,2687.110764825213,156145.4118541799,83749.39172867622,0.9221464228664562,0.650379854216492,0.0,0.0,initialize_eq21_22,0.0,0.0,0.005403201696483133,0.015938600938748184,,,113.95001957184003,1.8906421932591215e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
42,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A55,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,0.063,719.5500000000001,0,1,38,0.075,2.925,0.0375,-0.8631093749999998,0.8631093749999998,0.07378124999999991,0.07378125000000002,pitch,pitch_moment,1.425,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,1.425,1.425,1.952608379632881e-17,5.4810059779168594e-17,0.0,0.7017543859649122,0.25128125970192233,0.35807579507523934,0.25128125970192233,0.35807579507523934,0.8463766167597995,0.4555410267065898,0.6474029519839941,0.348448432529609,0.5451814332496795,0.2934302589723024,0.8421052631578951,-8321.08377105621,-18191.62908604691,-312.0406414146079,-682.1860907267591,-0.13266329003898586,0.006859104519531038,-0.1395223945585169,0.002411184372471595,-0.14193357893098849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.859822047263076,14.117221982514094,0.12670102308625997,0.0758065407980537,0.8908091039163256,0.3968200240766577,583.428306725198,1298055.59365075,676599.0414593485,47923.563936659346,26162.113144109233,1297455.0424376703,676523.0408228579,4.6356412213188305,2.8915946392146035,0.06887803841242816,0.03143437430011828,advance_eq19_20,1.6627067006784675,0.5884694557321438,1.652533517827799,0.5978912981437798,0.9938815529843493,1.0160107586211315,113.95001957184003,4.3216722431043604e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
