title,station_index,frequency_index,omega_rad_s,quantity,orientation,row_mode,col_mode,heading_index,wave_heading_rad,wave_heading_deg,force_real,force_imag,complex_added_mass_real_per_m,complex_added_mass_imag_per_m,added_mass_per_m,damping_over_omega_per_m,damping_per_m,status
Station section hydrodynamics: example_station_hull.yml,1,4,0.825237751,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,-0.0001300846925,5.987102486e-05,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,4,0.825237751,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-1646.12378,1501.18005,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,4,0.825237751,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,3.985041985e-07,0.0001008354157,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,4,0.825237751,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,-0.0002746582031,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,4,0.825237751,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,16398.8496,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,4,0.825237751,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,0.0001220703125,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,as_written_section_force_rows,sway,sway,,,,83.2874985,-0.694242477,98.62794351674108,-0.8221126704685268,98.62794351674108,-0.8221126704685268,-0.7554770259373575,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,as_written_section_force_rows,sway,heave,,,,-3.289701453e-07,-5.263380899e-06,-3.895620530534064e-07,-6.2328253743107186e-06,-3.895620530534064e-07,-6.2328253743107186e-06,-5.727629005264706e-06,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,as_written_section_force_rows,sway,roll,,,,96.4532089,-0.929030061,114.21860195978427,-1.1001449921282307,114.21860195978427,-1.1001449921282307,-1.0109736738143753,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,as_written_section_force_rows,heave,sway,,,,6.250269507e-05,7.186439325e-05,7.401485685163244e-05,8.510085482187786e-05,7.401485685163244e-05,8.510085482187786e-05,7.820307728491628e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,as_written_section_force_rows,heave,heave,,,,1914.73889,-1815.34338,2267.408224443522,-2149.705388812102,2267.408224443522,-2149.705388812102,-1975.462843621812,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,as_written_section_force_rows,heave,roll,,,,-0.0002398678189,2.206783938e-05,-0.000284048267987699,2.61324407036568e-05,-0.000284048267987699,2.61324407036568e-05,2.4014297908864055e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,as_written_section_force_rows,roll,sway,,,,96.5410767,-0.929810762,114.32265383517274,-1.1010694878270835,114.32265383517274,-1.1010694878270835,-1.0118232352992544,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,as_written_section_force_rows,roll,heave,,,,-0.0002147022606,0.0002947495959,-0.000254247549905385,0.00034903853542926926,-0.000254247549905385,0.00034903853542926926,0.0003207475132737664,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,as_written_section_force_rows,roll,roll,,,,127.932617,-1.24426615,151.49609666119184,-1.4734433591134075,151.49609666119184,-1.4734433591134075,-1.3540146585938821,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,pdstrip_internal_transposed,sway,sway,,,,83.2874985,-0.694242477,98.62794351674108,-0.8221126704685268,98.62794351674108,-0.8221126704685268,-0.7554770259373575,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,pdstrip_internal_transposed,sway,heave,,,,6.250269507e-05,7.186439325e-05,7.401485685163244e-05,8.510085482187786e-05,7.401485685163244e-05,8.510085482187786e-05,7.820307728491628e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,pdstrip_internal_transposed,sway,roll,,,,96.5410767,-0.929810762,114.32265383517274,-1.1010694878270835,114.32265383517274,-1.1010694878270835,-1.0118232352992544,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,pdstrip_internal_transposed,heave,sway,,,,-3.289701453e-07,-5.263380899e-06,-3.895620530534064e-07,-6.2328253743107186e-06,-3.895620530534064e-07,-6.2328253743107186e-06,-5.727629005264706e-06,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,pdstrip_internal_transposed,heave,heave,,,,1914.73889,-1815.34338,2267.408224443522,-2149.705388812102,2267.408224443522,-2149.705388812102,-1975.462843621812,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,pdstrip_internal_transposed,heave,roll,,,,-0.0002147022606,0.0002947495959,-0.000254247549905385,0.00034903853542926926,-0.000254247549905385,0.00034903853542926926,0.0003207475132737664,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,pdstrip_internal_transposed,roll,sway,,,,96.4532089,-0.929030061,114.21860195978427,-1.1001449921282307,114.21860195978427,-1.1001449921282307,-1.0109736738143753,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,pdstrip_internal_transposed,roll,heave,,,,-0.0002398678189,2.206783938e-05,-0.000284048267987699,2.61324407036568e-05,-0.000284048267987699,2.61324407036568e-05,2.4014297908864055e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,radiation,pdstrip_internal_transposed,roll,roll,,,,127.932617,-1.24426615,151.49609666119184,-1.4734433591134075,151.49609666119184,-1.4734433591134075,-1.3540146585938821,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.0001731434604,0.0001026360187,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-1889.79028,1792.24097,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,2.105353815e-05,-0.0002649237285,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.0,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,16358.0527,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,5,0.918945849,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,-0.0001220703125,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,as_written_section_force_rows,sway,sway,,,,108.501389,-1.46117568,99.57657125437203,-1.3409861897221933,99.57657125437203,-1.3409861897221933,-1.3997915586393335,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,as_written_section_force_rows,sway,heave,,,,-2.839932313e-05,1.893288027e-05,-2.6063327384964452e-05,1.7375549922740153e-05,-2.6063327384964452e-05,1.7375549922740153e-05,1.813750827188363e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,as_written_section_force_rows,sway,roll,,,,125.879158,-1.95736921,115.52492610050692,-1.7963651563085417,115.52492610050692,-1.7963651563085417,-1.8751399539434854,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,as_written_section_force_rows,heave,sway,,,,-0.0001109815421,7.068684681e-06,-0.00010185271853838421,6.487247677652168e-06,-0.00010185271853838421,6.487247677652168e-06,6.771728603604305e-06,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,as_written_section_force_rows,heave,heave,,,,2250.64209,-2234.97485,2065.514778276007,-2051.136252299539,2065.514778276007,-2051.136252299539,-2141.083356110342,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,as_written_section_force_rows,heave,roll,,,,-0.0001495946635,-0.0001444254885,-0.00013728970482840137,-0.00013254572203280952,-0.00013728970482840137,-0.00013254572203280952,-0.00013835816077548054,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,as_written_section_force_rows,roll,sway,,,,125.994209,-1.95903099,115.63051354233576,-1.7978902460433752,115.63051354233576,-1.7978902460433752,-1.8767319224166505,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,as_written_section_force_rows,roll,heave,,,,0.0002580850269,-0.0003507564834,0.00023685615739715894,-0.00032190489250062096,0.00023685615739715894,-0.00032190489250062096,-0.00033602117207517273,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,as_written_section_force_rows,roll,roll,,,,167.037704,-2.62428904,153.2979622456511,-2.408427274452934,153.2979622456511,-2.408427274452934,-2.5140424220732442,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,pdstrip_internal_transposed,sway,sway,,,,108.501389,-1.46117568,99.57657125437203,-1.3409861897221933,99.57657125437203,-1.3409861897221933,-1.3997915586393335,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,pdstrip_internal_transposed,sway,heave,,,,-0.0001109815421,7.068684681e-06,-0.00010185271853838421,6.487247677652168e-06,-0.00010185271853838421,6.487247677652168e-06,6.771728603604305e-06,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,pdstrip_internal_transposed,sway,roll,,,,125.994209,-1.95903099,115.63051354233576,-1.7978902460433752,115.63051354233576,-1.7978902460433752,-1.8767319224166505,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,pdstrip_internal_transposed,heave,sway,,,,-2.839932313e-05,1.893288027e-05,-2.6063327384964452e-05,1.7375549922740153e-05,-2.6063327384964452e-05,1.7375549922740153e-05,1.813750827188363e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,pdstrip_internal_transposed,heave,heave,,,,2250.64209,-2234.97485,2065.514778276007,-2051.136252299539,2065.514778276007,-2051.136252299539,-2141.083356110342,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,pdstrip_internal_transposed,heave,roll,,,,0.0002580850269,-0.0003507564834,0.00023685615739715894,-0.00032190489250062096,0.00023685615739715894,-0.00032190489250062096,-0.00033602117207517273,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,pdstrip_internal_transposed,roll,sway,,,,125.879158,-1.95736921,115.52492610050692,-1.7963651563085417,115.52492610050692,-1.7963651563085417,-1.8751399539434854,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,pdstrip_internal_transposed,roll,heave,,,,-0.0001495946635,-0.0001444254885,-0.00013728970482840137,-0.00013254572203280952,-0.00013728970482840137,-0.00013254572203280952,-0.00013835816077548054,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,radiation,pdstrip_internal_transposed,roll,roll,,,,167.037704,-2.62428904,153.2979622456511,-2.408427274452934,153.2979622456511,-2.408427274452934,-2.5140424220732442,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.0001753782417,-0.0002730320557,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-2212.83936,2198.43164,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,9.167498501e-05,-7.573151379e-05,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,-9.155273438e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,16297.1064,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,6,1.04385233,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,0.0001831054688,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,7,1.1670624,radiation,as_written_section_force_rows,sway,sway,,,,137.013733,-2.78655148,100.59489562420805,-2.0458741554182924,100.59489562420805,-2.0458741554182924,-2.3876628019204453,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,7,1.1670624,radiation,as_written_section_force_rows,sway,heave,,,,-0.0001654415391,6.016056068e-05,-0.00012146646904126635,4.416962584545036e-05,-0.00012146646904126635,4.416962584545036e-05,5.1548709546293325e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,7,1.1670624,radiation,as_written_section_force_rows,sway,roll,,,,159.264374,-3.73708272,116.9312208958268,-2.7437501185186415,116.9312208958268,-2.7437501185186415,-3.20212759831865,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,7,1.1670624,radiation,as_written_section_force_rows,heave,sway,,,,-0.0005199292209,-1.719867942e-05,-0.0003817298059342074,-1.2627196728733133e-05,-0.0003817298059342074,-1.2627196728733133e-05,-1.473672651950744e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,7,1.1670624,radiation,as_written_section_force_rows,heave,heave,,,,2586.44824,-2665.71558,1898.9592141118922,-1957.1569554558828,1898.9592141118922,-1957.1569554558828,-2284.1242936110357,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,7,1.1670624,radiation,as_written_section_force_rows,heave,roll,,,,-0.0005159603315,0.0001681571011,-0.0003788158643445929,0.00012346022302467958,-0.0003788158643445929,0.00012346022302467958,0.00014408578418771781,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,7,1.1670624,radiation,as_written_section_force_rows,roll,sway,,,,159.410446,-3.74034238,117.03846633226506,-2.7461433469220338,117.03846633226506,-2.7461433469220338,-3.2049206452028614,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,7,1.1670624,radiation,as_written_section_force_rows,roll,heave,,,,-0.0001893943409,-0.0001359183079,-0.00013905251347798235,-9.979063921000875e-05,-0.00013905251347798235,-9.979063921000875e-05,-0.00011646190289396693,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,7,1.1670624,radiation,as_written_section_force_rows,roll,roll,,,,211.446747,-5.01620436,155.24329553551632,-3.6828757451918874,155.24329553551632,-3.6828757451918874,-4.298145806085433,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,1,7,1.1670624,radiation,pdstrip_internal_transposed,sway,sway,,,,137.013733,-2.78655148,100.59489562420805,-2.0458741554182924,100.59489562420805,-2.0458741554182924,-2.3876628019204453,external_pdstrip_reference_smoke_not_a_validation_gate
